30.75,-38.8594378,0
30.75,-39.8594378,143
30.75,-45.8594378,250
30.75,-46.8594378,258
30.75,-47.8594378,268
30.75,-48.8594378,278
30.75,-49.8594378,288
30.75,-50.8594378,308
30.75,-51.8594378,318
30.75,-52.8594378,340
30.75,-54.8594378,351
30.75,-55.8594378,361
30.75,-56.8594378,371
30.75,-58.8594378,381
30.75,-59.8594378,391
30.75,-60.8594378,401
30.75,-61.8594378,411
30.75,-62.8594378,434
30.75,-63.8594378,446
30.75,-64.8594378,466
30.75,-65.8594378,496
30.75,-66.8594378,506
30.75,-67.8594378,516
30.75,-68.8594378,536
31.75,-70.8594378,558
31.75,-72.8594378,578
31.75,-73.8594378,588
31.75,-74.8594378,598
31.75,-75.8594378,608
31.75,-76.8594378,628
31.75,-77.8594378,648
31.75,-78.8594378,658
31.75,-79.8594378,678
31.75,-80.8594378,708
32.75,-81.8594378,728
32.75,-82.8594378,778
32.75,-83.8594378,828
33.75,-84.8594378,878
33.75,-85.8594378,907
33.75,-86.8594378,947
33.75,-87.8594378,997
33.75,-88.8594378,1007
33.75,-89.8594378,1057
33.75,-88.8594378,1217
33.75,-87.8594378,1227
33.75,-86.8594378,1237
33.75,-85.8594378,1247
33.75,-83.8594378,1257
33.75,-82.8594378,1277
33.75,-81.8594378,1287
33.75,-80.8594378,1297
33.75,-79.8594378,1307
33.75,-78.8594378,1327
33.75,-77.8594378,1337
33.75,-76.8594378,1357
33.75,-75.8594378,1377
33.75,-74.8594378,1397
33.75,-73.8594378,1407
33.75,-72.8594378,1427
33.75,-71.8594378,1457
33.75,-70.8594378,1467
33.75,-69.8594378,1497
33.75,-68.8594378,1536
33.75,-67.8594378,1557
33.75,-66.8594378,1566
32.75,-65.8594378,1587
32.75,-64.8594378,1616
32.75,-63.8594378,1626
32.75,-62.8594378,1646
32.75,-61.8594378,1666
32.75,-60.8594378,1696
32.75,-59.8594378,1706
32.75,-58.8594378,1726
32.75,-56.8594378,1746
32.75,-55.8594378,1756
32.75,-54.8594378,1766
32.75,-53.8594378,1776
32.75,-52.8594378,1797
32.75,-51.8594378,1807
32.75,-50.8594378,1839
32.75,-49.8594378,1869
32.75,-48.8594378,1909
32.75,-47.8594378,1939
33.75,-46.8594378,1959
34.75,-46.8594378,1969
35.75,-44.8594378,1979
36.75,-44.8594378,1989
36.75,-43.8594378,2009
37.75,-42.8594378,2019
37.75,-41.8594378,2059
38.75,-41.8594378,2119
38.75,-40.8594378,2150
39.75,-40.8594378,2162
40.75,-39.8594378,2184
41.75,-39.8594378,2194
42.75,-39.8594378,2204
43.75,-38.8594378,2234
44.75,-38.8594378,2264
44.75,-37.8594378,2274
45.75,-37.8594378,2316
46.75,-37.8594378,2336
47.75,-37.8594378,2376
48.75,-37.8594378,2406
49.75,-37.8594378,2416
50.75,-37.8594378,2426
52.75,-37.8594378,2446
53.75,-37.8594378,2467
54.75,-37.8594378,2478
55.75,-37.8594378,2489
56.75,-37.8594378,2509
57.75,-37.8594378,2539
58.75,-37.8594378,2549
59.75,-37.8594378,2569
59.75,-38.8594378,2589
60.75,-38.8594378,2609
60.75,-39.8594378,2630
61.75,-40.8594378,2650
62.75,-41.8594378,2680
62.75,-43.8594378,2700
63.75,-45.8594378,2720
64.75,-46.8594378,2730
64.75,-47.8594378,2740
64.75,-48.8594378,2751
64.75,-49.8594378,2762
65.75,-50.8594378,2775
65.75,-52.8594378,2786
66.75,-53.8594378,2797
66.75,-55.8594378,2807
66.75,-57.8594378,2817
67.75,-57.8594378,2827
67.75,-59.8594378,2837
67.75,-60.8594378,2857
67.75,-61.8594378,2889
67.75,-62.8594378,2919
67.75,-63.8594378,2928
67.75,-64.8594378,2950
67.75,-65.8594378,2981
67.75,-66.8594378,2991
68.75,-67.8594378,3001
68.75,-68.8594378,3011
68.75,-69.8594378,3021
68.75,-70.8594378,3041
68.75,-71.8594378,3061
68.75,-72.8594378,3071
68.75,-73.8594378,3101
69.75,-73.8594378,3111
69.75,-74.8594378,3121
69.75,-75.8594378,3141
69.75,-76.8594378,3151
69.75,-77.8594378,3181
69.75,-78.8594378,3211
69.75,-79.8594378,3221
69.75,-80.8594378,3261
69.75,-81.8594378,3291
69.75,-82.8594378,3331
69.75,-83.8594378,3361
70.75,-83.8594378,3381
70.75,-84.8594378,3391
70.75,-85.8594378,3443
