27.75,-30.8594378,0
27.75,-31.8594378,71
27.75,-32.8594378,87
27.75,-33.8594378,103
26.75,-33.8594378,112
26.75,-34.8594378,129
26.75,-35.8594378,135
26.75,-36.8594378,145
25.75,-37.8594378,161
25.75,-38.8594378,167
25.75,-39.8594378,183
25.75,-40.8594378,199
25.75,-41.8594378,207
25.75,-42.8594378,215
25.75,-43.8594378,239
25.75,-44.8594378,255
25.75,-45.8594378,271
25.75,-46.8594378,280
25.75,-47.8594378,296
25.75,-48.8594378,303
26.75,-48.8594378,312
26.75,-49.8594378,319
26.75,-50.8594378,329
26.75,-52.8594378,335
26.75,-53.8594378,351
26.75,-54.8594378,362
26.75,-55.8594378,368
26.75,-56.8594378,375
26.75,-57.8594378,383
26.75,-58.8594378,391
27.75,-58.8594378,399
27.75,-59.8594378,407
27.75,-60.8594378,439
27.75,-61.8594378,463
27.75,-62.8594378,471
27.75,-63.8594378,495
27.75,-64.8594378,512
27.75,-65.8594378,529
27.75,-66.8594378,545
27.75,-67.8594378,561
27.75,-68.8594378,575
27.75,-69.8594378,583
27.75,-70.8594378,600
26.75,-71.8594378,616
26.75,-72.8594378,632
25.75,-72.8594378,639
25.75,-73.8594378,648
25.75,-74.8594378,655
25.75,-75.8594378,672
25.75,-76.8594378,703
25.75,-77.8594378,720
25.75,-78.8594378,729
25.75,-79.8594378,745
25.75,-80.8594378,752
25.75,-81.8594378,761
25.75,-82.8594378,768
25.75,-83.8594378,776
25.75,-84.8594378,784
26.75,-85.8594378,792
26.75,-86.8594378,816
27.75,-87.8594378,824
27.75,-88.8594378,832
28.75,-88.8594378,840
29.75,-86.8594378,968
