24.75,-21.8594378,0
25.75,-21.8594378,154
25.75,-22.8594378,240
25.75,-23.8594378,250
25.75,-25.8594378,259
25.75,-26.8594378,268
25.75,-29.8594378,278
25.75,-31.8594378,287
25.75,-32.8594378,297
25.75,-35.8594378,306
25.75,-37.8594378,315
25.75,-39.8594378,325
25.75,-41.8594378,335
26.75,-41.8594378,344
27.75,-41.8594378,353
27.75,-42.8594378,365
27.75,-43.8594378,375
27.75,-45.8594378,385
27.75,-46.8594378,393
27.75,-47.8594378,405
27.75,-49.8594378,415
27.75,-50.8594378,425
27.75,-51.8594378,433
27.75,-52.8594378,443
27.75,-53.8594378,456
27.75,-54.8594378,465
27.75,-55.8594378,476
27.75,-57.8594378,486
27.75,-58.8594378,495
27.75,-59.8594378,505
27.75,-60.8594378,514
27.75,-62.8594378,523
27.75,-64.8594378,533
27.75,-66.8594378,543
27.75,-69.8594378,553
27.75,-70.8594378,562
27.75,-71.8594378,572
27.75,-72.8594378,582
27.75,-73.8594378,603
27.75,-74.8594378,614
27.75,-75.8594378,623
27.75,-76.8594378,633
27.75,-78.8594378,642
27.75,-79.8594378,653
27.75,-80.8594378,677
