77.75,-33.8594378,0
77.75,-35.8594378,195
77.75,-37.8594378,343
73.75,-37.8594378,356
71.75,-39.8594378,365
71.75,-41.8594378,385
71.75,-43.8594378,395
71.75,-45.8594378,424
67.75,-51.8594378,505
65.75,-55.8594378,515
63.75,-57.8594378,577
63.75,-61.8594378,611
59.75,-61.8594378,621
57.75,-63.8594378,630
57.75,-67.8594378,640
53.75,-67.8594378,651
53.75,-69.8594378,661
53.75,-71.8594378,671
49.75,-73.8594378,716
49.75,-75.8594378,725
49.75,-71.8594378,1207
49.75,-69.8594378,1220
49.75,-67.8594378,1261
49.75,-65.8594378,1271
49.75,-63.8594378,1308
49.75,-61.8594378,1331
49.75,-59.8594378,1341
49.75,-55.8594378,1482
49.75,-53.8594378,1491
49.75,-51.8594378,1523
49.75,-49.8594378,1559
49.75,-47.8594378,1568
49.75,-45.8594378,1612
49.75,-43.8594378,1628
45.75,-43.8594378,1646
43.75,-43.8594378,1724
43.75,-39.8594378,1790
43.75,-37.8594378,1801
39.75,-37.8594378,2091
