21.75,-33.8594378,0
21.75,-34.8594378,244
21.75,-35.8594378,262
22.75,-35.8594378,280
24.75,-38.8594378,301
26.75,-39.8594378,325
28.75,-41.8594378,351
30.75,-43.8594378,379
29.75,-45.8594378,411
31.75,-48.8594378,446
33.75,-50.8594378,483
34.75,-50.8594378,523
34.75,-53.8594378,566
36.75,-57.8594378,611
38.75,-59.8594378,659
40.75,-62.8594378,709
40.75,-66.8594378,762
39.75,-70.8594378,817
40.75,-70.8594378,875
40.75,-73.8594378,951
40.75,-77.8594378,1018
40.75,-80.8594378,1081
41.75,-83.8594378,1146
41.75,-84.8594378,1400
40.75,-84.8594378,1822
39.75,-84.8594378,1895
