70.75,-17.8594378,0
69.75,-17.8594378,118
69.75,-18.8594378,128
69.75,-19.8594378,138
69.75,-20.8594378,148
70.75,-22.8594378,168
70.75,-23.8594378,178
71.75,-23.8594378,188
71.75,-24.8594378,198
71.75,-26.8594378,219
71.75,-27.8594378,239
71.75,-28.8594378,259
71.75,-29.8594378,269
71.75,-30.8594378,289
71.75,-31.8594378,300
71.75,-32.8594378,310
71.75,-34.8594378,330
71.75,-35.8594378,340
70.75,-36.8594378,350
70.75,-37.8594378,360
71.75,-40.8594378,370
71.75,-42.8594378,380
71.75,-44.8594378,401
71.75,-45.8594378,411
71.75,-46.8594378,421
71.75,-49.8594378,431
71.75,-50.8594378,441
71.75,-51.8594378,451
71.75,-52.8594378,461
71.75,-53.8594378,471
72.75,-55.8594378,481
72.75,-57.8594378,491
72.75,-58.8594378,502
72.75,-60.8594378,512
73.75,-62.8594378,522
73.75,-64.8594378,532
73.75,-65.8594378,542
74.75,-66.8594378,552
74.75,-67.8594378,562
74.75,-68.8594378,573
74.75,-69.8594378,593
74.75,-70.8594378,603
74.75,-72.8594378,623
74.75,-73.8594378,643
74.75,-74.8594378,653
74.75,-75.8594378,673
74.75,-76.8594378,684
74.75,-77.8594378,704
74.75,-78.8594378,724
74.75,-79.8594378,744
74.75,-80.8594378,754
74.75,-81.8594378,764
74.75,-82.8594378,775
74.75,-83.8594378,785
74.75,-84.8594378,805
74.75,-85.8594378,825
74.75,-86.8594378,835
74.75,-87.8594378,845
74.75,-88.8594378,866
74.75,-89.8594378,886
74.75,-90.8594378,906
73.75,-90.8594378,956
73.75,-89.8594378,1416
73.75,-88.8594378,1426
73.75,-87.8594378,1436
73.75,-84.8594378,1446
73.75,-82.8594378,1457
73.75,-79.8594378,1467
73.75,-77.8594378,1477
73.75,-76.8594378,1487
73.75,-73.8594378,1497
73.75,-71.8594378,1507
73.75,-70.8594378,1517
