62.75,-13.8594378,0
62.75,-14.8594378,220
62.75,-15.8594378,230
62.75,-16.8594378,240
62.75,-17.8594378,251
62.75,-19.8594378,259
62.75,-21.8594378,279
62.75,-22.8594378,290
62.75,-24.8594378,300
62.75,-26.8594378,309
62.75,-28.8594378,319
62.75,-30.8594378,330
62.75,-32.8594378,339
62.75,-33.8594378,349
62.75,-35.8594378,359
62.75,-36.8594378,370
62.75,-37.8594378,382
62.75,-39.8594378,393
62.75,-40.8594378,413
62.75,-42.8594378,423
62.75,-43.8594378,433
62.75,-44.8594378,442
62.75,-45.8594378,452
62.75,-46.8594378,472
62.75,-48.8594378,492
62.75,-49.8594378,502
62.75,-50.8594378,512
62.75,-51.8594378,522
62.75,-53.8594378,533
62.75,-54.8594378,557
62.75,-55.8594378,567
62.75,-56.8594378,577
62.75,-59.8594378,587
62.75,-60.8594378,597
62.75,-62.8594378,607
62.75,-63.8594378,617
62.75,-64.8594378,628
62.75,-66.8594378,637
62.75,-67.8594378,667
62.75,-68.8594378,707
62.75,-69.8594378,717
62.75,-70.8594378,786
62.75,-71.8594378,926
