68.75,-52.8594378,0
68.75,-51.8594378,81
67.75,-51.8594378,88
67.75,-50.8594378,98
66.75,-50.8594378,108
66.75,-49.8594378,119
65.75,-49.8594378,128
64.75,-49.8594378,149
63.75,-48.8594378,159
62.75,-47.8594378,169
58.75,-47.8594378,179
57.75,-47.8594378,189
54.75,-47.8594378,200
53.75,-47.8594378,210
50.75,-46.8594378,220
47.75,-46.8594378,230
46.75,-46.8594378,240
45.75,-46.8594378,251
44.75,-46.8594378,260
40.75,-47.8594378,271
39.75,-47.8594378,281
36.75,-48.8594378,291
35.75,-48.8594378,301
34.75,-49.8594378,312
33.75,-50.8594378,322
30.75,-50.8594378,332
27.75,-51.8594378,341
24.75,-52.8594378,352
23.75,-53.8594378,363
20.75,-53.8594378,373
20.75,-54.8594378,382
19.75,-55.8594378,392
19.75,-56.8594378,403
19.75,-57.8594378,414
19.75,-58.8594378,433
20.75,-59.8594378,454
21.75,-60.8594378,463
22.75,-61.8594378,474
23.75,-62.8594378,484
23.75,-63.8594378,494
24.75,-64.8594378,504
24.75,-65.8594378,514
25.75,-66.8594378,525
26.75,-67.8594378,535
27.75,-68.8594378,544
28.75,-68.8594378,555
29.75,-69.8594378,565
30.75,-69.8594378,576
31.75,-69.8594378,586
34.75,-70.8594378,595
37.75,-70.8594378,606
41.75,-71.8594378,616
42.75,-71.8594378,627
46.75,-71.8594378,636
47.75,-71.8594378,647
48.75,-71.8594378,657
49.75,-72.8594378,667
50.75,-72.8594378,677
51.75,-72.8594378,687
52.75,-72.8594378,697
53.75,-72.8594378,708
54.75,-72.8594378,717
55.75,-72.8594378,728
56.75,-72.8594378,738
56.75,-71.8594378,748
57.75,-71.8594378,758
58.75,-71.8594378,768
59.75,-71.8594378,779
59.75,-70.8594378,789
62.75,-69.8594378,798
63.75,-69.8594378,809
64.75,-68.8594378,819
65.75,-67.8594378,830
66.75,-67.8594378,839
67.75,-67.8594378,849
68.75,-66.8594378,860
69.75,-66.8594378,870
69.75,-65.8594378,905
69.75,-64.8594378,957
69.75,-63.8594378,1002
69.75,-62.8594378,1022
