48.75,-14.8594378,0
48.75,-15.8594378,120
48.75,-17.8594378,136
48.75,-18.8594378,144
48.75,-20.8594378,152
48.75,-21.8594378,160
47.75,-23.8594378,168
47.75,-25.8594378,176
47.75,-26.8594378,184
47.75,-27.8594378,192
46.75,-28.8594378,200
46.75,-30.8594378,208
46.75,-32.8594378,224
46.75,-33.8594378,240
46.75,-35.8594378,248
46.75,-36.8594378,264
46.75,-37.8594378,272
45.75,-38.8594378,280
45.75,-39.8594378,288
45.75,-40.8594378,296
45.75,-41.8594378,304
45.75,-42.8594378,312
45.75,-44.8594378,328
45.75,-45.8594378,344
44.75,-46.8594378,352
44.75,-48.8594378,368
44.75,-49.8594378,384
44.75,-50.8594378,392
44.75,-51.8594378,400
44.75,-53.8594378,408
44.75,-54.8594378,416
44.75,-56.8594378,424
44.75,-57.8594378,432
44.75,-59.8594378,440
44.75,-60.8594378,448
44.75,-62.8594378,464
44.75,-63.8594378,480
44.75,-64.8594378,488
44.75,-65.8594378,504
44.75,-66.8594378,512
44.75,-67.8594378,528
44.75,-68.8594378,544
44.75,-69.8594378,560
44.75,-70.8594378,568
44.75,-71.8594378,584
44.75,-72.8594378,592
44.75,-73.8594378,600
44.75,-74.8594378,616
44.75,-75.8594378,640
44.75,-76.8594378,664
44.75,-77.8594378,672
43.75,-77.8594378,680
43.75,-78.8594378,696
43.75,-79.8594378,712
43.75,-80.8594378,728
43.75,-81.8594378,736
43.75,-82.8594378,752
43.75,-83.8594378,768
43.75,-84.8594378,784
43.75,-85.8594378,800
43.75,-86.8594378,808
