66.75,-29.8594378,0
65.75,-29.8594378,143
63.75,-31.8594378,151
62.75,-32.8594378,159
60.75,-33.8594378,175
59.75,-35.8594378,191
58.75,-36.8594378,199
58.75,-38.8594378,207
56.75,-38.8594378,215
56.75,-39.8594378,223
55.75,-40.8594378,239
53.75,-42.8594378,247
52.75,-43.8594378,263
50.75,-45.8594378,287
49.75,-46.8594378,295
48.75,-46.8594378,303
48.75,-48.8594378,311
46.75,-49.8594378,327
46.75,-50.8594378,335
45.75,-52.8594378,351
45.75,-53.8594378,367
44.75,-53.8594378,375
42.75,-54.8594378,400
40.75,-56.8594378,424
39.75,-57.8594378,440
38.75,-57.8594378,447
38.75,-58.8594378,456
37.75,-58.8594378,464
36.75,-60.8594378,471
34.75,-61.8594378,496
33.75,-63.8594378,536
31.75,-64.8594378,560
30.75,-64.8594378,575
30.75,-65.8594378,584
29.75,-65.8594378,591
29.75,-67.8594378,616
28.75,-67.8594378,672
26.75,-67.8594378,688
26.75,-68.8594378,695
