58.75,-26.8594378,0
58.75,-25.8594378,293
57.75,-25.8594378,319
56.75,-25.8594378,344
55.75,-26.8594378,371
53.75,-26.8594378,394
50.75,-26.8594378,418
49.75,-26.8594378,444
46.75,-26.8594378,471
43.75,-26.8594378,501
41.75,-26.8594378,531
40.75,-27.8594378,569
37.75,-29.8594378,606
34.75,-30.8594378,647
32.75,-31.8594378,690
30.75,-34.8594378,735
28.75,-36.8594378,783
27.75,-39.8594378,836
24.75,-42.8594378,893
23.75,-48.8594378,952
23.75,-53.8594378,1015
23.75,-57.8594378,1079
23.75,-65.8594378,1148
24.75,-66.8594378,1219
25.75,-69.8594378,1308
26.75,-71.8594378,1384
33.75,-76.8594378,1467
39.75,-79.8594378,1552
45.75,-80.8594378,1646
58.75,-83.8594378,1740
65.75,-83.8594378,1835
68.75,-81.8594378,1938
75.75,-73.8594378,2045
78.75,-68.8594378,2157
81.75,-60.8594378,2296
82.75,-52.8594378,2416
82.75,-41.8594378,2542
79.75,-32.8594378,2677
74.75,-24.8594378,2814
67.75,-17.8594378,2954
66.75,-15.8594378,3093
64.75,-16.8594378,3237
61.75,-19.8594378,3384
58.75,-22.8594378,3557
62.75,-23.8594378,3715
