58.75,-27.8594378,0
57.75,-26.8594378,17
56.75,-26.8594378,29
56.75,-25.8594378,36
55.75,-25.8594378,42
54.75,-25.8594378,66
53.75,-24.8594378,72
52.75,-24.8594378,91
51.75,-24.8594378,96
51.75,-23.8594378,102
50.75,-23.8594378,108
49.75,-23.8594378,115
48.75,-23.8594378,121
47.75,-23.8594378,127
44.75,-23.8594378,133
42.75,-23.8594378,145
41.75,-23.8594378,151
40.75,-23.8594378,176
39.75,-23.8594378,181
38.75,-23.8594378,187
37.75,-24.8594378,200
36.75,-24.8594378,206
35.75,-25.8594378,224
34.75,-25.8594378,230
33.75,-26.8594378,243
32.75,-27.8594378,255
31.75,-28.8594378,260
29.75,-29.8594378,273
29.75,-30.8594378,279
28.75,-31.8594378,285
26.75,-33.8594378,298
26.75,-34.8594378,303
25.75,-35.8594378,309
25.75,-36.8594378,315
24.75,-38.8594378,322
24.75,-40.8594378,328
24.75,-42.8594378,340
24.75,-44.8594378,345
24.75,-46.8594378,352
24.75,-48.8594378,364
24.75,-49.8594378,370
24.75,-51.8594378,377
24.75,-52.8594378,383
24.75,-54.8594378,388
24.75,-56.8594378,394
24.75,-58.8594378,401
24.75,-59.8594378,407
24.75,-61.8594378,419
24.75,-62.8594378,425
25.75,-63.8594378,437
25.75,-64.8594378,443
25.75,-65.8594378,449
25.75,-66.8594378,462
26.75,-67.8594378,480
27.75,-67.8594378,505
28.75,-67.8594378,535
29.75,-67.8594378,541
30.75,-67.8594378,547
32.75,-67.8594378,560
33.75,-67.8594378,565
35.75,-67.8594378,571
36.75,-67.8594378,577
38.75,-67.8594378,584
40.75,-67.8594378,590
42.75,-67.8594378,595
43.75,-67.8594378,601
45.75,-67.8594378,607
47.75,-67.8594378,614
48.75,-67.8594378,620
50.75,-67.8594378,626
51.75,-67.8594378,638
53.75,-66.8594378,644
54.75,-65.8594378,663
55.75,-64.8594378,669
55.75,-63.8594378,680
55.75,-62.8594378,687
55.75,-61.8594378,693
56.75,-58.8594378,705
56.75,-57.8594378,711
56.75,-56.8594378,718
56.75,-55.8594378,723
56.75,-53.8594378,729
57.75,-52.8594378,735
58.75,-50.8594378,742
58.75,-49.8594378,760
58.75,-47.8594378,784
58.75,-46.8594378,802
58.75,-45.8594378,808
58.75,-44.8594378,821
58.75,-43.8594378,827
58.75,-42.8594378,833
58.75,-41.8594378,839
58.75,-40.8594378,845
58.75,-39.8594378,851
58.75,-38.8594378,857
58.75,-37.8594378,863
57.75,-35.8594378,876
56.75,-34.8594378,882
56.75,-33.8594378,887
56.75,-31.8594378,893
55.75,-29.8594378,900
54.75,-28.8594378,906
53.75,-27.8594378,912
53.75,-26.8594378,918
52.75,-25.8594378,925
51.75,-23.8594378,930
50.75,-22.8594378,942
49.75,-22.8594378,948
49.75,-21.8594378,967
48.75,-21.8594378,985
