41.75,-37.8594378,81
41.75,-38.8594378,90
41.75,-39.8594378,100
41.75,-40.8594378,111
41.75,-43.8594378,121
41.75,-44.8594378,130
41.75,-47.8594378,141
41.75,-48.8594378,151
41.75,-49.8594378,162
41.75,-50.8594378,171
41.75,-51.8594378,181
41.75,-52.8594378,192
41.75,-53.8594378,202
41.75,-54.8594378,212
41.75,-55.8594378,222
41.75,-56.8594378,232
41.75,-57.8594378,243
41.75,-58.8594378,253
41.75,-59.8594378,273
41.75,-60.8594378,283
42.75,-61.8594378,294
43.75,-62.8594378,303
43.75,-63.8594378,314
44.75,-64.8594378,324
45.75,-65.8594378,334
45.75,-66.8594378,344
45.75,-67.8594378,354
45.75,-68.8594378,365
45.75,-69.8594378,375
46.75,-70.8594378,395
46.75,-71.8594378,405
46.75,-72.8594378,415
46.75,-73.8594378,436
46.75,-74.8594378,446
46.75,-75.8594378,476
46.75,-76.8594378,486
46.75,-77.8594378,515
47.75,-78.8594378,545
47.75,-79.8594378,562
47.75,-80.8594378,592
47.75,-81.8594378,603
47.75,-82.8594378,624
47.75,-83.8594378,633
