25.75,-42.8594378,2048
25.75,-41.8594378,2244
23.75,-41.8594378,2267
24.75,-39.8594378,2277
23.75,-39.8594378,2287
22.75,-39.8594378,2298
22.75,-37.8594378,2308
23.75,-37.8594378,2318
23.75,-35.8594378,2329
23.75,-34.8594378,2349
23.75,-33.8594378,2375
24.75,-32.8594378,2396
24.75,-31.8594378,2408
24.75,-30.8594378,2434
25.75,-30.8594378,2460
25.75,-29.8594378,2471
25.75,-28.8594378,2491
25.75,-27.8594378,2501
26.75,-27.8594378,2533
26.75,-25.8594378,2543
27.75,-24.8594378,2563
27.75,-23.8594378,2574
28.75,-23.8594378,2588
28.75,-22.8594378,2600
29.75,-22.8594378,2610
29.75,-21.8594378,2628
30.75,-21.8594378,2642
31.75,-20.8594378,2652
31.75,-19.8594378,2663
32.75,-19.8594378,2673
32.75,-18.8594378,2683
32.75,-17.8594378,2698
33.75,-17.8594378,2724
34.75,-17.8594378,2734
35.75,-17.8594378,2785
36.75,-17.8594378,2800
37.75,-17.8594378,2861
38.75,-17.8594378,2906
39.75,-17.8594378,2933
40.75,-17.8594378,2943
41.75,-17.8594378,2971
42.75,-17.8594378,2986
44.75,-17.8594378,3006
45.75,-17.8594378,3027
46.75,-17.8594378,3037
47.75,-18.8594378,3048
49.75,-18.8594378,3058
50.75,-18.8594378,3079
51.75,-18.8594378,3089
52.75,-18.8594378,3110
52.75,-19.8594378,3120
53.75,-20.8594378,3141
53.75,-21.8594378,3151
53.75,-22.8594378,3161
53.75,-23.8594378,3182
54.75,-23.8594378,3193
54.75,-24.8594378,3203
54.75,-25.8594378,3227
55.75,-26.8594378,3238
55.75,-27.8594378,3248
55.75,-28.8594378,3302
