45.75,-39.8594378,2760
45.75,-38.8594378,3029
45.75,-37.8594378,3044
46.75,-36.8594378,3061
48.75,-34.8594378,3080
49.75,-33.8594378,3100
50.75,-32.8594378,3123
52.75,-30.8594378,3147
53.75,-30.8594378,3174
55.75,-28.8594378,3204
56.75,-26.8594378,3235
57.75,-26.8594378,3269
59.75,-25.8594378,3306
61.75,-23.8594378,3344
62.75,-23.8594378,3392
63.75,-23.8594378,3434
65.75,-23.8594378,3478
66.75,-23.8594378,3523
68.75,-23.8594378,3571
69.75,-23.8594378,3620
70.75,-23.8594378,3670
71.75,-23.8594378,3745
71.75,-24.8594378,3798
71.75,-25.8594378,3940
71.75,-26.8594378,4009
