67.75,-28.8594378,0
66.75,-28.8594378,278
65.75,-28.8594378,293
64.75,-28.8594378,313
63.75,-28.8594378,346
62.75,-28.8594378,366
61.75,-28.8594378,386
60.75,-28.8594378,396
59.75,-28.8594378,406
57.75,-28.8594378,426
56.75,-28.8594378,437
55.75,-28.8594378,457
54.75,-28.8594378,467
52.75,-28.8594378,477
51.75,-28.8594378,497
50.75,-28.8594378,507
48.75,-28.8594378,517
47.75,-28.8594378,538
46.75,-28.8594378,548
45.75,-28.8594378,558
44.75,-28.8594378,568
43.75,-28.8594378,578
42.75,-29.8594378,588
41.75,-29.8594378,608
41.75,-30.8594378,618
40.75,-30.8594378,628
39.75,-31.8594378,639
38.75,-31.8594378,649
38.75,-32.8594378,659
37.75,-33.8594378,669
36.75,-34.8594378,689
36.75,-35.8594378,699
35.75,-36.8594378,709
34.75,-37.8594378,730
34.75,-38.8594378,740
33.75,-39.8594378,750
33.75,-40.8594378,770
33.75,-41.8594378,780
32.75,-42.8594378,790
32.75,-43.8594378,800
32.75,-44.8594378,811
31.75,-45.8594378,821
31.75,-47.8594378,841
31.75,-48.8594378,851
31.75,-49.8594378,861
31.75,-51.8594378,881
31.75,-52.8594378,902
31.75,-53.8594378,911
31.75,-54.8594378,922
31.75,-55.8594378,942
31.75,-57.8594378,952
31.75,-58.8594378,972
31.75,-59.8594378,992
31.75,-60.8594378,1002
31.75,-61.8594378,1023
31.75,-62.8594378,1043
31.75,-63.8594378,1073
31.75,-64.8594378,1093
32.75,-65.8594378,1104
33.75,-66.8594378,1124
33.75,-67.8594378,1134
33.75,-69.8594378,1154
34.75,-69.8594378,1164
34.75,-70.8594378,1174
34.75,-71.8594378,1195
34.75,-72.8594378,1215
35.75,-72.8594378,1225
35.75,-73.8594378,1235
36.75,-73.8594378,1245
37.75,-74.8594378,1255
38.75,-74.8594378,1275
38.75,-75.8594378,1285
39.75,-75.8594378,1296
41.75,-76.8594378,1306
42.75,-76.8594378,1326
43.75,-76.8594378,1336
44.75,-77.8594378,1346
45.75,-77.8594378,1356
46.75,-77.8594378,1366
47.75,-77.8594378,1376
47.75,-78.8594378,1387
48.75,-78.8594378,1396
49.75,-78.8594378,1406
50.75,-78.8594378,1417
51.75,-78.8594378,1437
52.75,-78.8594378,1457
53.75,-78.8594378,1467
54.75,-78.8594378,1477
55.75,-78.8594378,1497
57.75,-78.8594378,1508
58.75,-78.8594378,1528
58.75,-77.8594378,1566
59.75,-77.8594378,1623
60.75,-77.8594378,1643
61.75,-77.8594378,1653
61.75,-76.8594378,1663
62.75,-76.8594378,1673
63.75,-75.8594378,1683
63.75,-74.8594378,1704
63.75,-73.8594378,1730
63.75,-72.8594378,1755
63.75,-71.8594378,1778
63.75,-70.8594378,1798
64.75,-70.8594378,1828
64.75,-69.8594378,1837
64.75,-68.8594378,1894
65.75,-68.8594378,1929
65.75,-67.8594378,1952
66.75,-67.8594378,2004
67.75,-67.8594378,2032
68.75,-67.8594378,2060
69.75,-67.8594378,2098
