36.75,-10.8594378,0
36.75,-11.8594378,92
36.75,-12.8594378,102
36.75,-13.8594378,112
36.75,-14.8594378,132
36.75,-15.8594378,142
36.75,-16.8594378,152
36.75,-18.8594378,162
36.75,-20.8594378,182
36.75,-21.8594378,192
36.75,-22.8594378,214
36.75,-23.8594378,224
36.75,-24.8594378,244
36.75,-26.8594378,264
36.75,-27.8594378,284
36.75,-29.8594378,304
36.75,-30.8594378,324
36.75,-31.8594378,344
36.75,-32.8594378,354
36.75,-33.8594378,363
36.75,-35.8594378,384
36.75,-36.8594378,404
36.75,-37.8594378,413
36.75,-38.8594378,423
36.75,-39.8594378,443
36.75,-40.8594378,453
36.75,-41.8594378,463
36.75,-42.8594378,474
36.75,-43.8594378,493
36.75,-44.8594378,504
36.75,-46.8594378,514
36.75,-47.8594378,525
36.75,-48.8594378,548
36.75,-49.8594378,558
36.75,-51.8594378,568
36.75,-52.8594378,588
36.75,-53.8594378,598
36.75,-54.8594378,608
36.75,-55.8594378,628
36.75,-56.8594378,648
36.75,-57.8594378,668
36.75,-58.8594378,678
36.75,-59.8594378,708
36.75,-60.8594378,728
36.75,-61.8594378,738
36.75,-62.8594378,768
36.75,-63.8594378,798
36.75,-64.8594378,829
36.75,-65.8594378,849
36.75,-66.8594378,889
36.75,-67.8594378,949
37.75,-68.8594378,969
37.75,-69.8594378,1029
