53.75,-16.8594378,0
52.75,-16.8594378,32
51.75,-16.8594378,96
51.75,-15.8594378,168
50.75,-15.8594378,176
49.75,-15.8594378,264
48.75,-15.8594378,328
47.75,-15.8594378,336
46.75,-15.8594378,352
45.75,-15.8594378,392
44.75,-15.8594378,488
43.75,-15.8594378,560
42.75,-15.8594378,584
42.75,-16.8594378,592
41.75,-16.8594378,640
41.75,-17.8594378,656
40.75,-17.8594378,672
40.75,-18.8594378,696
39.75,-18.8594378,704
39.75,-19.8594378,720
38.75,-19.8594378,728
38.75,-20.8594378,744
37.75,-20.8594378,776
37.75,-21.8594378,784
37.75,-22.8594378,808
37.75,-23.8594378,840
36.75,-23.8594378,848
36.75,-24.8594378,856
35.75,-24.8594378,888
35.75,-25.8594378,920
35.75,-26.8594378,968
34.75,-26.8594378,976
34.75,-27.8594378,1000
33.75,-27.8594378,1008
33.75,-28.8594378,1016
33.75,-29.8594378,1048
32.75,-30.8594378,1088
32.75,-31.8594378,1128
32.75,-32.8594378,1152
31.75,-32.8594378,1176
31.75,-33.8594378,1200
31.75,-34.8594378,1232
30.75,-34.8594378,1248
30.75,-35.8594378,1256
30.75,-36.8594378,1272
29.75,-37.8594378,1328
29.75,-38.8594378,1376
29.75,-39.8594378,1400
29.75,-40.8594378,1408
29.75,-41.8594378,1424
29.75,-42.8594378,1448
29.75,-43.8594378,1464
29.75,-44.8594378,1472
29.75,-45.8594378,1496
30.75,-45.8594378,1520
30.75,-46.8594378,1528
30.75,-47.8594378,1568
31.75,-47.8594378,1576
31.75,-48.8594378,1584
32.75,-49.8594378,1592
33.75,-49.8594378,1608
34.75,-50.8594378,1616
35.75,-51.8594378,1640
36.75,-51.8594378,1704
37.75,-51.8594378,1728
38.75,-51.8594378,1744
38.75,-52.8594378,1752
38.75,-53.8594378,1768
39.75,-53.8594378,1776
40.75,-53.8594378,1792
41.75,-53.8594378,1800
41.75,-54.8594378,1808
42.75,-54.8594378,1816
43.75,-54.8594378,1840
43.75,-55.8594378,1848
44.75,-55.8594378,1872
45.75,-55.8594378,1888
46.75,-55.8594378,1912
47.75,-55.8594378,1928
48.75,-55.8594378,1936
49.75,-55.8594378,1944
50.75,-55.8594378,1952
51.75,-55.8594378,1960
52.75,-55.8594378,1968
53.75,-55.8594378,1992
54.75,-55.8594378,2032
55.75,-55.8594378,2048
56.75,-55.8594378,2056
57.75,-55.8594378,2072
57.75,-54.8594378,2080
58.75,-54.8594378,2096
58.75,-53.8594378,2112
59.75,-53.8594378,2120
60.75,-53.8594378,2128
61.75,-53.8594378,2160
61.75,-52.8594378,2168
62.75,-52.8594378,2192
62.75,-51.8594378,2200
62.75,-50.8594378,2224
63.75,-49.8594378,2232
64.75,-49.8594378,2240
64.75,-48.8594378,2256
64.75,-47.8594378,2280
65.75,-47.8594378,2288
65.75,-46.8594378,2304
65.75,-45.8594378,2312
65.75,-44.8594378,2328
66.75,-44.8594378,2336
66.75,-43.8594378,2352
66.75,-42.8594378,2376
67.75,-42.8594378,2384
67.75,-41.8594378,2392
68.75,-41.8594378,2400
68.75,-40.8594378,2416
68.75,-39.8594378,2448
68.75,-38.8594378,2472
68.75,-37.8594378,2480
68.75,-36.8594378,2504
68.75,-35.8594378,2528
68.75,-34.8594378,2544
68.75,-33.8594378,2552
68.75,-32.8594378,2576
68.75,-31.8594378,2600
68.75,-30.8594378,2624
68.75,-29.8594378,2632
67.75,-29.8594378,2648
67.75,-28.8594378,2656
67.75,-27.8594378,2672
66.75,-27.8594378,2680
66.75,-26.8594378,2688
66.75,-25.8594378,2704
66.75,-24.8594378,2728
65.75,-24.8594378,2736
65.75,-23.8594378,2752
65.75,-22.8594378,2776
64.75,-22.8594378,2784
64.75,-21.8594378,2848
63.75,-21.8594378,2864
63.75,-20.8594378,2872
62.75,-20.8594378,2888
62.75,-19.8594378,2896
61.75,-19.8594378,2920
61.75,-18.8594378,2928
60.75,-18.8594378,2952
60.75,-17.8594378,2960
59.75,-17.8594378,2968
59.75,-16.8594378,2976
58.75,-16.8594378,2984
57.75,-16.8594378,3008
57.75,-15.8594378,3016
56.75,-15.8594378,3048
55.75,-15.8594378,3072
54.75,-15.8594378,3080
54.75,-14.8594378,3104
53.75,-14.8594378,3112
51.75,-14.8594378,3136
50.75,-14.8594378,3184
