61.75,-19.8594378,0
61.75,-21.8594378,69
61.75,-23.8594378,125
61.75,-25.8594378,187
61.75,-27.8594378,233
61.75,-29.8594378,256
61.75,-31.8594378,266
61.75,-33.8594378,277
61.75,-37.8594378,287
61.75,-39.8594378,295
61.75,-41.8594378,305
61.75,-43.8594378,315
61.75,-45.8594378,342
61.75,-47.8594378,352
61.75,-49.8594378,375
61.75,-53.8594378,385
61.75,-55.8594378,395
61.75,-57.8594378,405
61.75,-59.8594378,414
61.75,-61.8594378,426
61.75,-63.8594378,497
61.75,-65.8594378,516
61.75,-69.8594378,546
61.75,-71.8594378,582
61.75,-73.8594378,608
61.75,-75.8594378,651
61.75,-77.8594378,714
61.75,-79.8594378,726
61.75,-81.8594378,750
61.75,-83.8594378,789
61.75,-87.8594378,804
57.75,-89.8594378,847
