58.75,-12.8594378,11041
58.75,-14.8594378,11288
58.75,-15.8594378,11304
58.75,-16.8594378,11328
58.75,-17.8594378,11344
57.75,-17.8594378,11352
57.75,-19.8594378,11360
57.75,-20.8594378,11392
57.75,-21.8594378,11416
57.75,-23.8594378,11440
56.75,-23.8594378,11480
56.75,-24.8594378,11488
56.75,-25.8594378,11528
56.75,-26.8594378,11552
56.75,-28.8594378,11576
56.75,-29.8594378,11616
56.75,-30.8594378,11672
56.75,-31.8594378,11697
56.75,-32.8594378,11704
56.75,-33.8594378,11744
56.75,-34.8594378,11784
56.75,-35.8594378,11824
56.75,-37.8594378,11856
56.75,-38.8594378,11912
56.75,-39.8594378,11992
56.75,-40.8594378,12016
56.75,-42.8594378,12040
56.75,-43.8594378,12080
56.75,-44.8594378,12096
56.75,-45.8594378,12104
56.75,-47.8594378,12144
56.75,-48.8594378,12200
56.75,-49.8594378,12224
56.75,-50.8594378,12240
56.75,-51.8594378,12264
56.75,-52.8594378,12272
56.75,-53.8594378,12296
56.75,-54.8594378,12321
56.75,-55.8594378,12361
56.75,-57.8594378,12392
56.75,-58.8594378,12433
56.75,-59.8594378,12472
56.75,-60.8594378,12513
56.75,-62.8594378,12536
56.75,-63.8594378,12552
56.75,-64.8594378,12576
56.75,-66.8594378,12608
56.75,-67.8594378,12640
56.75,-68.8594378,12672
56.75,-69.8594378,12704
56.75,-71.8594378,12728
56.75,-72.8594378,12752
56.75,-73.8594378,12776
56.75,-75.8594378,12816
56.75,-76.8594378,12849
56.75,-77.8594378,12864
56.75,-78.8594378,12888
56.75,-80.8594378,12944
56.75,-81.8594378,12969
56.75,-82.8594378,12993
56.75,-83.8594378,13032
56.75,-85.8594378,13081
56.75,-86.8594378,13120
56.75,-87.8594378,13169
56.75,-89.8594378,13184
56.75,-90.8594378,13305
56.75,-91.8594378,13336
56.75,-93.8594378,13457
56.75,-94.8594378,13513
56.75,-95.8594378,13633
