75.75,-40.8594378,2003
75.75,-39.8594378,2014
75.75,-38.8594378,2046
75.75,-37.8594378,2055
75.75,-36.8594378,2076
75.75,-35.8594378,2086
75.75,-34.8594378,2095
74.75,-33.8594378,2106
74.75,-32.8594378,2116
73.75,-31.8594378,2127
73.75,-30.8594378,2136
72.75,-29.8594378,2146
72.75,-28.8594378,2157
72.75,-27.8594378,2167
71.75,-26.8594378,2177
71.75,-25.8594378,2187
70.75,-25.8594378,2197
70.75,-24.8594378,2208
69.75,-23.8594378,2217
68.75,-22.8594378,2228
67.75,-21.8594378,2238
66.75,-21.8594378,2248
65.75,-21.8594378,2258
64.75,-20.8594378,2268
63.75,-20.8594378,2289
62.75,-20.8594378,2299
61.75,-19.8594378,2309
58.75,-19.8594378,2319
57.75,-19.8594378,2330
56.75,-19.8594378,2340
55.75,-19.8594378,2360
54.75,-19.8594378,2370
53.75,-19.8594378,2381
52.75,-19.8594378,2390
51.75,-19.8594378,2400
50.75,-19.8594378,2411
49.75,-20.8594378,2421
48.75,-21.8594378,2431
47.75,-21.8594378,2441
46.75,-21.8594378,2451
45.75,-22.8594378,2471
44.75,-23.8594378,2492
43.75,-23.8594378,2502
42.75,-24.8594378,2512
41.75,-25.8594378,2533
40.75,-25.8594378,2543
39.75,-26.8594378,2552
38.75,-27.8594378,2563
37.75,-28.8594378,2573
37.75,-29.8594378,2584
36.75,-30.8594378,2593
35.75,-31.8594378,2614
34.75,-32.8594378,2624
34.75,-33.8594378,2633
33.75,-34.8594378,2644
