38.75,-40.8594378,0
39.75,-40.8594378,240
40.75,-40.8594378,260
41.75,-40.8594378,280
42.75,-40.8594378,290
43.75,-40.8594378,310
44.75,-40.8594378,320
45.75,-40.8594378,330
46.75,-40.8594378,340
47.75,-40.8594378,351
48.75,-40.8594378,362
49.75,-40.8594378,371
50.75,-40.8594378,381
52.75,-40.8594378,391
53.75,-40.8594378,411
54.75,-40.8594378,431
55.75,-40.8594378,461
56.75,-40.8594378,471
57.75,-40.8594378,491
58.75,-40.8594378,524
59.75,-40.8594378,536
60.75,-40.8594378,570
61.75,-40.8594378,593
62.75,-40.8594378,624
63.75,-40.8594378,634
64.75,-40.8594378,664
65.75,-39.8594378,674
66.75,-38.8594378,694
66.75,-37.8594378,724
67.75,-37.8594378,744
67.75,-36.8594378,754
67.75,-35.8594378,794
67.75,-34.8594378,804
67.75,-33.8594378,844
67.75,-32.8594378,874
67.75,-31.8594378,884
67.75,-30.8594378,903
67.75,-29.8594378,933
67.75,-28.8594378,953
67.75,-27.8594378,963
67.75,-26.8594378,985
67.75,-25.8594378,996
66.75,-24.8594378,1007
65.75,-23.8594378,1027
65.75,-22.8594378,1047
64.75,-21.8594378,1057
64.75,-20.8594378,1077
63.75,-20.8594378,1087
62.75,-19.8594378,1097
62.75,-18.8594378,1107
61.75,-17.8594378,1127
60.75,-17.8594378,1137
59.75,-17.8594378,1147
59.75,-16.8594378,1157
58.75,-15.8594378,1167
56.75,-15.8594378,1177
55.75,-15.8594378,1187
54.75,-15.8594378,1197
53.75,-14.8594378,1207
52.75,-14.8594378,1217
51.75,-14.8594378,1237
51.75,-13.8594378,1247
50.75,-13.8594378,1267
49.75,-13.8594378,1307
48.75,-13.8594378,1327
47.75,-13.8594378,1370
46.75,-13.8594378,1390
45.75,-13.8594378,1410
45.75,-14.8594378,1420
44.75,-14.8594378,1430
44.75,-15.8594378,1462
43.75,-15.8594378,1472
43.75,-16.8594378,1492
43.75,-17.8594378,1512
43.75,-18.8594378,1542
42.75,-18.8594378,1562
42.75,-19.8594378,1572
41.75,-21.8594378,1602
40.75,-23.8594378,1622
39.75,-24.8594378,1632
39.75,-25.8594378,1642
38.75,-25.8594378,1653
38.75,-26.8594378,1662
37.75,-26.8594378,1672
36.75,-27.8594378,1682
36.75,-28.8594378,1692
35.75,-29.8594378,1712
35.75,-30.8594378,1742
34.75,-31.8594378,1792
34.75,-32.8594378,1812
33.75,-32.8594378,1842
33.75,-33.8594378,1852
33.75,-34.8594378,1894
33.75,-35.8594378,1914
33.75,-36.8594378,1954
33.75,-37.8594378,1987
33.75,-38.8594378,2009
33.75,-39.8594378,2021
33.75,-40.8594378,2031
33.75,-41.8594378,2041
33.75,-42.8594378,2051
33.75,-44.8594378,2061
33.75,-45.8594378,2071
33.75,-46.8594378,2081
33.75,-48.8594378,2091
33.75,-49.8594378,2111
33.75,-50.8594378,2121
33.75,-51.8594378,2131
33.75,-52.8594378,2152
33.75,-54.8594378,2174
34.75,-54.8594378,2193
34.75,-55.8594378,2203
35.75,-55.8594378,2223
35.75,-56.8594378,2233
35.75,-57.8594378,2253
36.75,-57.8594378,2275
36.75,-58.8594378,2286
37.75,-58.8594378,2297
37.75,-59.8594378,2319
38.75,-59.8594378,2328
38.75,-60.8594378,2339
39.75,-61.8594378,2359
40.75,-62.8594378,2398
41.75,-62.8594378,2408
41.75,-63.8594378,2429
42.75,-63.8594378,2439
42.75,-64.8594378,2451
44.75,-64.8594378,2471
44.75,-65.8594378,2481
45.75,-65.8594378,2490
46.75,-65.8594378,2501
47.75,-65.8594378,2511
48.75,-65.8594378,2520
49.75,-65.8594378,2531
49.75,-66.8594378,2540
50.75,-66.8594378,2551
51.75,-66.8594378,2560
52.75,-66.8594378,2581
53.75,-66.8594378,2590
54.75,-66.8594378,2610
55.75,-66.8594378,2631
56.75,-66.8594378,2640
57.75,-66.8594378,2660
58.75,-66.8594378,2680
59.75,-66.8594378,2712
60.75,-66.8594378,2722
61.75,-66.8594378,2763
62.75,-66.8594378,2784
63.75,-66.8594378,2794
64.75,-66.8594378,2814
65.75,-66.8594378,2834
66.75,-66.8594378,2844
67.75,-66.8594378,2864
68.75,-66.8594378,2894
69.75,-66.8594378,2925
70.75,-66.8594378,2948
71.75,-66.8594378,2989
