31.75,-35.8594378,0
32.75,-35.8594378,87
32.75,-36.8594378,151
32.75,-37.8594378,159
32.75,-39.8594378,175
32.75,-40.8594378,191
32.75,-41.8594378,199
32.75,-42.8594378,207
32.75,-43.8594378,222
32.75,-44.8594378,239
32.75,-45.8594378,255
32.75,-46.8594378,263
32.75,-47.8594378,279
32.75,-48.8594378,287
32.75,-49.8594378,303
32.75,-50.8594378,335
32.75,-51.8594378,359
32.75,-52.8594378,391
32.75,-53.8594378,399
32.75,-54.8594378,414
32.75,-55.8594378,422
32.75,-56.8594378,431
32.75,-57.8594378,447
32.75,-58.8594378,455
32.75,-59.8594378,471
32.75,-60.8594378,487
32.75,-61.8594378,495
32.75,-62.8594378,503
33.75,-63.8594378,519
33.75,-64.8594378,535
33.75,-65.8594378,543
33.75,-66.8594378,551
34.75,-66.8594378,559
34.75,-67.8594378,567
34.75,-68.8594378,583
34.75,-69.8594378,599
34.75,-70.8594378,607
34.75,-71.8594378,623
35.75,-72.8594378,631
35.75,-73.8594378,639
36.75,-73.8594378,655
36.75,-74.8594378,663
36.75,-75.8594378,703
37.75,-75.8594378,711
38.75,-75.8594378,767
39.75,-75.8594378,847
40.75,-75.8594378,863
41.75,-75.8594378,879
42.75,-75.8594378,887
43.75,-75.8594378,895
44.75,-75.8594378,903
45.75,-75.8594378,911
46.75,-75.8594378,919
47.75,-75.8594378,935
48.75,-75.8594378,1031
49.75,-75.8594378,1039
50.75,-75.8594378,1047
52.75,-75.8594378,1063
52.75,-74.8594378,1071
53.75,-74.8594378,1079
55.75,-74.8594378,1087
56.75,-74.8594378,1103
56.75,-73.8594378,1119
57.75,-72.8594378,1175
57.75,-71.8594378,1191
58.75,-71.8594378,1207
58.75,-70.8594378,1215
58.75,-69.8594378,1223
59.75,-68.8594378,1239
59.75,-67.8594378,1247
60.75,-67.8594378,1263
60.75,-66.8594378,1271
60.75,-65.8594378,1279
60.75,-64.8594378,1303
60.75,-63.8594378,1311
60.75,-62.8594378,1327
60.75,-61.8594378,1343
60.75,-60.8594378,1367
60.75,-59.8594378,1391
60.75,-58.8594378,1407
60.75,-57.8594378,1415
60.75,-56.8594378,1431
60.75,-55.8594378,1447
60.75,-54.8594378,1463
60.75,-53.8594378,1471
60.75,-52.8594378,1479
60.75,-51.8594378,1495
60.75,-50.8594378,1503
60.75,-49.8594378,1511
60.75,-48.8594378,1527
60.75,-46.8594378,1543
60.75,-45.8594378,1559
60.75,-44.8594378,1567
60.75,-43.8594378,1575
60.75,-42.8594378,1615
60.75,-41.8594378,1679
60.75,-40.8594378,1703
60.75,-39.8594378,1871
60.75,-38.8594378,1887
60.75,-37.8594378,1895
