38.75,-40.8594378,0
38.75,-42.8594378,75
38.75,-46.8594378,92
38.75,-49.8594378,109
38.75,-52.8594378,125
38.75,-55.8594378,142
38.75,-56.8594378,159
38.75,-57.8594378,176
38.75,-58.8594378,192
38.75,-59.8594378,209
38.75,-61.8594378,226
38.75,-63.8594378,242
38.75,-64.8594378,260
40.75,-66.8594378,276
41.75,-67.8594378,292
42.75,-67.8594378,309
42.75,-69.8594378,326
45.75,-69.8594378,342
48.75,-69.8594378,359
52.75,-69.8594378,376
57.75,-69.8594378,393
59.75,-69.8594378,409
62.75,-68.8594378,443
63.75,-67.8594378,476
63.75,-66.8594378,493
63.75,-64.8594378,509
64.75,-62.8594378,526
66.75,-58.8594378,543
68.75,-54.8594378,560
70.75,-50.8594378,576
71.75,-46.8594378,593
71.75,-43.8594378,610
73.75,-39.8594378,626
73.75,-38.8594378,643
73.75,-37.8594378,660
73.75,-36.8594378,793
73.75,-35.8594378,827
