28.75,-31.8594378,0
28.75,-32.8594378,55
28.75,-33.8594378,63
28.75,-34.8594378,79
28.75,-35.8594378,87
28.75,-36.8594378,95
28.75,-37.8594378,112
28.75,-38.8594378,119
29.75,-39.8594378,128
29.75,-40.8594378,135
30.75,-40.8594378,151
30.75,-41.8594378,159
30.75,-42.8594378,167
30.75,-43.8594378,191
30.75,-44.8594378,215
29.75,-44.8594378,239
29.75,-45.8594378,255
29.75,-46.8594378,271
29.75,-47.8594378,295
29.75,-48.8594378,312
29.75,-49.8594378,343
29.75,-50.8594378,361
29.75,-51.8594378,375
29.75,-52.8594378,383
30.75,-52.8594378,391
30.75,-53.8594378,399
30.75,-54.8594378,407
30.75,-55.8594378,423
30.75,-56.8594378,447
30.75,-57.8594378,455
30.75,-58.8594378,495
30.75,-59.8594378,512
30.75,-60.8594378,529
30.75,-61.8594378,545
31.75,-62.8594378,551
31.75,-63.8594378,561
31.75,-64.8594378,575
32.75,-65.8594378,591
32.75,-66.8594378,599
32.75,-67.8594378,615
32.75,-68.8594378,623
33.75,-68.8594378,647
33.75,-69.8594378,655
34.75,-69.8594378,671
34.75,-70.8594378,687
34.75,-71.8594378,703
35.75,-72.8594378,712
36.75,-73.8594378,729
37.75,-75.8594378,745
38.75,-75.8594378,751
38.75,-76.8594378,767
39.75,-77.8594378,783
39.75,-78.8594378,847
40.75,-79.8594378,863
41.75,-79.8594378,871
42.75,-79.8594378,911
43.75,-79.8594378,967
44.75,-79.8594378,991
45.75,-79.8594378,1007
46.75,-79.8594378,1031
47.75,-79.8594378,1047
48.75,-79.8594378,1071
48.75,-78.8594378,1079
49.75,-77.8594378,1103
50.75,-77.8594378,1127
51.75,-77.8594378,1151
51.75,-76.8594378,1162
52.75,-76.8594378,1167
53.75,-75.8594378,1184
53.75,-74.8594378,1207
54.75,-73.8594378,1224
55.75,-73.8594378,1247
55.75,-72.8594378,1255
55.75,-71.8594378,1279
56.75,-71.8594378,1287
56.75,-70.8594378,1296
57.75,-70.8594378,1312
57.75,-69.8594378,1319
57.75,-68.8594378,1336
57.75,-67.8594378,1345
57.75,-66.8594378,1351
58.75,-66.8594378,1361
58.75,-65.8594378,1367
58.75,-64.8594378,1384
58.75,-63.8594378,1408
58.75,-62.8594378,1415
59.75,-62.8594378,1424
59.75,-61.8594378,1432
59.75,-60.8594378,1448
59.75,-59.8594378,1464
59.75,-58.8594378,1480
59.75,-57.8594378,1487
59.75,-56.8594378,1504
60.75,-56.8594378,1512
60.75,-55.8594378,1519
60.75,-54.8594378,1529
60.75,-53.8594378,1545
60.75,-51.8594378,1561
60.75,-50.8594378,1575
60.75,-49.8594378,1584
60.75,-48.8594378,1600
60.75,-47.8594378,1608
60.75,-46.8594378,1616
60.75,-45.8594378,1647
60.75,-44.8594378,1679
60.75,-43.8594378,1688
60.75,-42.8594378,1712
60.75,-40.8594378,1736
61.75,-40.8594378,1745
61.75,-39.8594378,1761
61.75,-38.8594378,1784
61.75,-37.8594378,1816
61.75,-36.8594378,1864
61.75,-35.8594378,1888
61.75,-34.8594378,1904
61.75,-33.8594378,1936
61.75,-32.8594378,1952
61.75,-31.8594378,2152
60.75,-30.8594378,2161
60.75,-29.8594378,2178
60.75,-28.8594378,2184
61.75,-28.8594378,2208
