33.75,-37.8594378,1382
33.75,-36.8594378,1392
35.75,-36.8594378,1453
36.75,-35.8594378,1473
37.75,-35.8594378,1483
38.75,-34.8594378,1503
39.75,-33.8594378,1513
41.75,-33.8594378,1533
41.75,-32.8594378,1543
42.75,-32.8594378,1573
43.75,-32.8594378,1603
44.75,-32.8594378,1613
45.75,-32.8594378,1633
46.75,-31.8594378,1643
47.75,-31.8594378,1653
47.75,-30.8594378,1673
48.75,-30.8594378,1743
49.75,-30.8594378,1763
50.75,-30.8594378,1773
51.75,-31.8594378,1793
51.75,-32.8594378,1803
52.75,-34.8594378,1813
53.75,-34.8594378,1843
53.75,-35.8594378,1853
53.75,-37.8594378,1873
53.75,-38.8594378,1883
53.75,-39.8594378,1903
54.75,-40.8594378,1913
54.75,-41.8594378,1923
54.75,-42.8594378,1943
54.75,-43.8594378,1963
54.75,-44.8594378,1973
54.75,-45.8594378,1993
54.75,-46.8594378,2033
54.75,-47.8594378,2043
54.75,-48.8594378,2063
54.75,-49.8594378,2093
54.75,-50.8594378,2114
54.75,-52.8594378,2124
54.75,-54.8594378,2144
54.75,-55.8594378,2154
53.75,-55.8594378,2184
52.75,-55.8594378,2194
51.75,-56.8594378,2214
50.75,-56.8594378,2234
49.75,-56.8594378,2254
48.75,-56.8594378,2264
46.75,-56.8594378,2284
45.75,-57.8594378,2294
44.75,-57.8594378,2314
43.75,-57.8594378,2324
42.75,-57.8594378,2344
41.75,-57.8594378,2354
40.75,-57.8594378,2364
39.75,-57.8594378,2384
38.75,-57.8594378,2404
37.75,-57.8594378,2414
36.75,-57.8594378,2424
