36.75,-36.8594378,1748
36.75,-35.8594378,1899
36.75,-33.8594378,1909
36.75,-32.8594378,1919
36.75,-30.8594378,1931
36.75,-29.8594378,1939
36.75,-27.8594378,1949
36.75,-26.8594378,1959
36.75,-25.8594378,1969
37.75,-25.8594378,1980
37.75,-24.8594378,1989
37.75,-23.8594378,2009
38.75,-22.8594378,2029
38.75,-21.8594378,2049
39.75,-21.8594378,2059
40.75,-21.8594378,2069
40.75,-20.8594378,2079
41.75,-19.8594378,2089
42.75,-19.8594378,2110
43.75,-19.8594378,2119
44.75,-19.8594378,2129
46.75,-18.8594378,2139
48.75,-18.8594378,2159
49.75,-18.8594378,2169
51.75,-18.8594378,2181
53.75,-18.8594378,2202
54.75,-18.8594378,2213
55.75,-18.8594378,2222
56.75,-18.8594378,2242
57.75,-18.8594378,2252
58.75,-19.8594378,2262
60.75,-20.8594378,2273
61.75,-21.8594378,2283
62.75,-23.8594378,2293
65.75,-24.8594378,2303
67.75,-26.8594378,2314
68.75,-27.8594378,2323
69.75,-28.8594378,2333
70.75,-28.8594378,2343
71.75,-29.8594378,2353
71.75,-30.8594378,2363
72.75,-31.8594378,2383
72.75,-32.8594378,2393
73.75,-33.8594378,2403
73.75,-35.8594378,2413
74.75,-36.8594378,2423
74.75,-37.8594378,2433
74.75,-38.8594378,2443
74.75,-39.8594378,2453
74.75,-40.8594378,2463
74.75,-42.8594378,2473
74.75,-43.8594378,2483
74.75,-45.8594378,2493
74.75,-46.8594378,2504
74.75,-48.8594378,2514
74.75,-49.8594378,2535
74.75,-50.8594378,2556
74.75,-51.8594378,2565
74.75,-52.8594378,2585
73.75,-53.8594378,2604
72.75,-54.8594378,2614
72.75,-55.8594378,2624
70.75,-55.8594378,2645
69.75,-57.8594378,2654
68.75,-57.8594378,2664
66.75,-59.8594378,2674
65.75,-59.8594378,2685
64.75,-60.8594378,2694
62.75,-61.8594378,2704
60.75,-62.8594378,2724
59.75,-63.8594378,2734
58.75,-63.8594378,2744
56.75,-63.8594378,2754
55.75,-63.8594378,2764
54.75,-63.8594378,2774
53.75,-63.8594378,2784
51.75,-63.8594378,2794
49.75,-63.8594378,2804
47.75,-63.8594378,2815
45.75,-63.8594378,2825
44.75,-63.8594378,2837
43.75,-63.8594378,2849
42.75,-63.8594378,2857
41.75,-63.8594378,2877
40.75,-63.8594378,2899
39.75,-63.8594378,2938
39.75,-62.8594378,2947
38.75,-62.8594378,2967
38.75,-61.8594378,3008
37.75,-61.8594378,3026
