30.75,-19.8594378,0
30.75,-20.8594378,189
30.75,-21.8594378,220
30.75,-23.8594378,229
30.75,-25.8594378,249
30.75,-26.8594378,259
30.75,-29.8594378,269
30.75,-31.8594378,279
30.75,-34.8594378,289
30.75,-38.8594378,299
30.75,-41.8594378,309
30.75,-43.8594378,319
30.75,-46.8594378,329
30.75,-48.8594378,340
30.75,-50.8594378,350
30.75,-51.8594378,360
30.75,-53.8594378,370
30.75,-56.8594378,380
30.75,-57.8594378,390
30.75,-58.8594378,400
30.75,-60.8594378,410
30.75,-61.8594378,420
30.75,-62.8594378,430
30.75,-63.8594378,440
30.75,-64.8594378,449
30.75,-65.8594378,460
30.75,-66.8594378,480
30.75,-67.8594378,520
31.75,-67.8594378,529
31.75,-68.8594378,569
31.75,-69.8594378,599
31.75,-70.8594378,649
31.75,-71.8594378,679
31.75,-72.8594378,699
31.75,-73.8594378,719
31.75,-74.8594378,739
31.75,-76.8594378,856
