50.75,-26.8594378,0
50.75,-27.8594378,24
50.75,-28.8594378,43
50.75,-29.8594378,48
50.75,-30.8594378,60
50.75,-31.8594378,79
50.75,-32.8594378,85
50.75,-33.8594378,90
50.75,-34.8594378,97
50.75,-36.8594378,109
50.75,-37.8594378,122
50.75,-38.8594378,128
50.75,-39.8594378,133
50.75,-40.8594378,139
50.75,-41.8594378,145
50.75,-43.8594378,158
50.75,-44.8594378,164
50.75,-45.8594378,170
50.75,-46.8594378,184
50.75,-47.8594378,188
50.75,-48.8594378,201
50.75,-49.8594378,207
50.75,-50.8594378,212
50.75,-51.8594378,224
50.75,-52.8594378,231
50.75,-53.8594378,237
50.75,-54.8594378,249
50.75,-55.8594378,255
50.75,-56.8594378,261
50.75,-57.8594378,273
50.75,-59.8594378,280
50.75,-60.8594378,297
50.75,-61.8594378,304
50.75,-62.8594378,322
50.75,-63.8594378,328
50.75,-64.8594378,340
49.75,-65.8594378,346
49.75,-66.8594378,365
48.75,-66.8594378,371
47.75,-68.8594378,389
47.75,-69.8594378,401
46.75,-69.8594378,414
45.75,-70.8594378,426
44.75,-70.8594378,431
44.75,-71.8594378,444
43.75,-72.8594378,456
42.75,-72.8594378,474
42.75,-73.8594378,480
41.75,-74.8594378,493
40.75,-74.8594378,511
40.75,-75.8594378,523
39.75,-75.8594378,542
37.75,-75.8594378,578
36.75,-75.8594378,608
35.75,-75.8594378,621
34.75,-75.8594378,627
33.75,-75.8594378,638
31.75,-75.8594378,651
31.75,-74.8594378,657
30.75,-73.8594378,663
29.75,-72.8594378,670
27.75,-70.8594378,687
27.75,-68.8594378,717
26.75,-67.8594378,742
26.75,-66.8594378,822
26.75,-64.8594378,839
26.75,-63.8594378,845
26.75,-62.8594378,858
26.75,-60.8594378,864
