68.75,-44.8594378,0
69.75,-44.8594378,7
69.75,-43.8594378,81
69.75,-42.8594378,94
69.75,-41.8594378,114
68.75,-40.8594378,124
68.75,-39.8594378,135
67.75,-38.8594378,145
67.75,-37.8594378,155
66.75,-36.8594378,164
66.75,-35.8594378,175
66.75,-34.8594378,196
65.75,-34.8594378,216
65.75,-33.8594378,226
64.75,-32.8594378,236
64.75,-31.8594378,246
63.75,-31.8594378,256
62.75,-30.8594378,266
62.75,-29.8594378,277
61.75,-29.8594378,287
60.75,-29.8594378,297
59.75,-29.8594378,307
56.75,-29.8594378,317
53.75,-29.8594378,328
50.75,-29.8594378,337
49.75,-29.8594378,348
48.75,-29.8594378,358
45.75,-29.8594378,368
44.75,-29.8594378,378
43.75,-29.8594378,388
42.75,-30.8594378,399
41.75,-30.8594378,409
41.75,-31.8594378,418
40.75,-32.8594378,429
39.75,-33.8594378,439
38.75,-34.8594378,450
38.75,-35.8594378,459
38.75,-36.8594378,469
37.75,-37.8594378,480
37.75,-38.8594378,490
37.75,-39.8594378,499
37.75,-40.8594378,510
38.75,-41.8594378,520
39.75,-42.8594378,531
39.75,-43.8594378,540
40.75,-44.8594378,550
41.75,-45.8594378,561
41.75,-46.8594378,571
42.75,-46.8594378,581
43.75,-47.8594378,591
44.75,-48.8594378,602
45.75,-48.8594378,612
48.75,-49.8594378,621
52.75,-50.8594378,632
53.75,-50.8594378,642
54.75,-51.8594378,652
57.75,-51.8594378,662
58.75,-51.8594378,672
59.75,-51.8594378,683
60.75,-51.8594378,693
61.75,-51.8594378,703
62.75,-51.8594378,713
63.75,-51.8594378,723
64.75,-52.8594378,734
65.75,-52.8594378,744
66.75,-53.8594378,753
67.75,-53.8594378,764
68.75,-54.8594378,774
69.75,-54.8594378,794
69.75,-55.8594378,804
70.75,-56.8594378,815
71.75,-57.8594378,825
71.75,-58.8594378,835
72.75,-59.8594378,845
72.75,-60.8594378,855
73.75,-61.8594378,866
74.75,-62.8594378,875
75.75,-63.8594378,886
76.75,-64.8594378,896
76.75,-65.8594378,906
77.75,-66.8594378,916
77.75,-67.8594378,926
77.75,-68.8594378,937
77.75,-69.8594378,947
77.75,-70.8594378,956
77.75,-71.8594378,967
77.75,-72.8594378,977
77.75,-75.8594378,988
77.75,-76.8594378,997
77.75,-77.8594378,1007
77.75,-78.8594378,1018
77.75,-79.8594378,1028
76.75,-80.8594378,1038
75.75,-81.8594378,1048
74.75,-81.8594378,1058
71.75,-82.8594378,1069
70.75,-82.8594378,1078
69.75,-82.8594378,1089
66.75,-83.8594378,1099
63.75,-83.8594378,1109
62.75,-83.8594378,1120
59.75,-83.8594378,1129
58.75,-83.8594378,1139
57.75,-83.8594378,1150
56.75,-83.8594378,1160
55.75,-83.8594378,1170
55.75,-82.8594378,1180
54.75,-82.8594378,1190
54.75,-81.8594378,1201
51.75,-81.8594378,1211
50.75,-80.8594378,1221
49.75,-80.8594378,1231
48.75,-79.8594378,1242
47.75,-78.8594378,1261
47.75,-77.8594378,1272
46.75,-77.8594378,1282
46.75,-76.8594378,1291
46.75,-75.8594378,1302
45.75,-74.8594378,1332
45.75,-73.8594378,1366
44.75,-72.8594378,1434
