52.75,-85.8594378,0
52.75,-83.8594378,200
53.75,-82.8594378,215
53.75,-81.8594378,231
53.75,-80.8594378,247
53.75,-79.8594378,255
53.75,-78.8594378,263
53.75,-77.8594378,271
53.75,-76.8594378,279
53.75,-75.8594378,287
53.75,-74.8594378,303
53.75,-73.8594378,311
53.75,-72.8594378,327
53.75,-71.8594378,343
53.75,-70.8594378,399
53.75,-69.8594378,407
53.75,-68.8594378,431
53.75,-67.8594378,471
53.75,-66.8594378,495
53.75,-65.8594378,503
53.75,-64.8594378,527
53.75,-63.8594378,551
53.75,-62.8594378,569
53.75,-61.8594378,591
53.75,-60.8594378,607
53.75,-59.8594378,623
53.75,-57.8594378,655
53.75,-56.8594378,671
53.75,-55.8594378,687
52.75,-54.8594378,703
52.75,-53.8594378,711
52.75,-52.8594378,727
51.75,-52.8594378,736
51.75,-51.8594378,753
51.75,-50.8594378,815
51.75,-49.8594378,823
51.75,-48.8594378,831
51.75,-47.8594378,855
51.75,-46.8594378,863
