46.75,-45.8594378,0
46.75,-46.8594378,159
46.75,-47.8594378,181
46.75,-49.8594378,189
46.75,-51.8594378,199
46.75,-52.8594378,209
46.75,-53.8594378,219
46.75,-54.8594378,229
46.75,-55.8594378,239
46.75,-56.8594378,250
46.75,-58.8594378,264
46.75,-60.8594378,279
46.75,-61.8594378,289
46.75,-63.8594378,309
46.75,-64.8594378,319
46.75,-65.8594378,329
46.75,-67.8594378,339
46.75,-70.8594378,350
46.75,-72.8594378,359
46.75,-75.8594378,369
46.75,-76.8594378,379
46.75,-77.8594378,390
46.75,-78.8594378,399
46.75,-79.8594378,409
46.75,-80.8594378,419
46.75,-81.8594378,445
46.75,-83.8594378,449
46.75,-84.8594378,459
46.75,-86.8594378,478
46.75,-87.8594378,498
46.75,-88.8594378,548
