68.75,-14.8594378,0
68.75,-15.8594378,108
68.75,-16.8594378,128
68.75,-17.8594378,148
68.75,-18.8594378,158
68.75,-19.8594378,178
67.75,-20.8594378,188
67.75,-21.8594378,198
67.75,-22.8594378,209
67.75,-23.8594378,218
67.75,-24.8594378,229
67.75,-25.8594378,249
66.75,-26.8594378,259
66.75,-27.8594378,269
65.75,-29.8594378,290
65.75,-30.8594378,299
65.75,-31.8594378,309
64.75,-32.8594378,320
64.75,-33.8594378,330
64.75,-34.8594378,340
63.75,-36.8594378,350
63.75,-37.8594378,360
63.75,-39.8594378,370
63.75,-40.8594378,380
63.75,-41.8594378,390
62.75,-42.8594378,400
62.75,-43.8594378,411
61.75,-44.8594378,421
61.75,-46.8594378,431
61.75,-47.8594378,441
60.75,-49.8594378,461
60.75,-50.8594378,471
59.75,-51.8594378,481
59.75,-52.8594378,491
58.75,-54.8594378,502
58.75,-56.8594378,511
58.75,-57.8594378,522
57.75,-58.8594378,532
57.75,-59.8594378,542
56.75,-60.8594378,552
56.75,-61.8594378,562
55.75,-62.8594378,572
55.75,-63.8594378,582
54.75,-66.8594378,593
53.75,-67.8594378,613
53.75,-69.8594378,633
52.75,-69.8594378,643
52.75,-70.8594378,653
51.75,-72.8594378,663
51.75,-73.8594378,673
51.75,-74.8594378,684
50.75,-75.8594378,694
50.75,-76.8594378,704
50.75,-77.8594378,714
50.75,-78.8594378,724
49.75,-79.8594378,744
48.75,-79.8594378,754
48.75,-80.8594378,764
47.75,-81.8594378,775
47.75,-82.8594378,795
47.75,-83.8594378,805
47.75,-84.8594378,815
47.75,-85.8594378,825
47.75,-86.8594378,835
47.75,-87.8594378,859
47.75,-88.8594378,894
47.75,-89.8594378,963
47.75,-90.8594378,996
